1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
All sources,0.10678032452620245,0.02763372395345732,0.04203568268733439,0.012875439288798496,0.1426606909031213,0.007690447444821626,0.001954347835984202,0.3971567866876599,0.6838828381562045,0.2139066640819189,0.054028902124266885,0.08064677583838036,0.06317510803159264,0.1643366039556124,1.9992537215338302

2012
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,6.5031712e-05,0.000233929392,0.00170948224,0.00258606336,9.130555625e-07,2.87393025e-06,0.097238392832,0.001392561792,0.0,6.4756556e-05,0.002251932672,0.000289877024,0.012833063936,0.11866944231897764
BORF,1.092472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1611128e-05,0.0,0.0,0.0,0.0,8.253584644763117e-05
TEMF,5.853604e-05,5.3733036e-05,0.0,0.0,0.000574334848,6.5061475e-07,0.0,0.0,3.9897852e-05,0.0,0.000192734768,0.000212526128,0.0,0.00100875904,0.002141172385076671
DEFO,0.0,0.0,4.4931328e-05,0.000638180224,0.000137998752,0.0,0.0,0.001478003584,0.0,0.0,0.0,0.002150484224,0.000254780544,0.001214314624,0.005918693265667457
PEAT,2.377865234375e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3405830078125e-08,0.0,0.0,0.0,0.0,4.718448189199097e-08
AGRI,0.0,0.000103150304,0.000186093536,9.5974368e-05,0.000383659936,2.8150765e-06,3.12739775e-06,0.003880340736,5.0185984e-05,1.92811265625e-07,3.5180732e-05,0.000372231008,4.5921536e-05,4.890908e-05,0.005209809109028922
All sources,0.10568827731572691,0.041318885493487396,0.01724789908222983,0.017184953151303407,0.27020534831583204,0.012020677012443987,0.0021209469013820544,0.35766255770202066,0.6247593851629868,0.4689886641180472,0.06216704815321478,0.11915958118045876,0.06269413621549937,0.16948480107156916,2.331002071454603

2013
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,5.9918748e-05,0.00011094112,0.001124836224,0.002804654336,7.4186715e-06,5.0560645e-06,0.100853587968,0.001118729728,0.0,0.000182175792,0.000659690048,0.00014637032,0.00232647424,0.10940043640347319
BORF,1.2919142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.697802e-06,2.191166e-06,0.0,0.0,0.0,1.780811130952295e-05
TEMF,2.356368e-05,0.000113967096,5.0749834375e-07,0.0,0.000744503424,1.3077284e-05,1.648205875e-06,0.0,6.6451485e-06,1.4228897e-05,0.0013657568,0.000130237688,0.0,0.001802361984,0.004216497842832251
